# TOPAS Version: 3.7
# Parameter File: data/topas/input/plan_1c/main_2GySOBP.txt
# Results for scorer Scoring_protonD_ZBox
# Scored in component: ScoringYBox
# X in 1 bin  of 2 cm
# Y in 300 bins of 0.0666667 cm
# Z in 1 bin  of 2 cm
# DoseToWater ( Gy ) : Sum   
0, 0, 0, 2.96182889769625e-07
0, 1, 0, 3.167542672599666e-07
0, 2, 0, 2.541709420711413e-07
0, 3, 0, 3.290926429144747e-07
0, 4, 0, 2.974396124955092e-07
0, 5, 0, 3.19501680223766e-07
0, 6, 0, 2.818390782977076e-07
0, 7, 0, 2.856507990145474e-07
0, 8, 0, 3.015499316916248e-07
0, 9, 0, 2.858725736132328e-07
0, 10, 0, 3.318872359159286e-07
0, 11, 0, 2.946759138922062e-07
0, 12, 0, 2.533456324727013e-07
0, 13, 0, 3.067960108182888e-07
0, 14, 0, 3.412087039578182e-07
0, 15, 0, 2.922450335063331e-07
0, 16, 0, 3.397567240881472e-07
0, 17, 0, 3.339544036862208e-07
0, 18, 0, 3.474624463706277e-07
0, 19, 0, 3.738774125849886e-07
0, 20, 0, 3.330445679239347e-07
0, 21, 0, 3.521807627748785e-07
0, 22, 0, 3.274781477102806e-07
0, 23, 0, 3.739954763659625e-07
0, 24, 0, 3.488537174689554e-07
0, 25, 0, 3.868626947678422e-07
0, 26, 0, 3.359853621986986e-07
0, 27, 0, 3.874390301916719e-07
0, 28, 0, 4.517302443218796e-07
0, 29, 0, 4.301386127281148e-07
0, 30, 0, 4.375715434434824e-07
0, 31, 0, 3.804447317179438e-07
0, 32, 0, 4.511725535394362e-07
0, 33, 0, 4.273565821222292e-07
0, 34, 0, 4.588020772189338e-07
0, 35, 0, 4.314101431646122e-07
0, 36, 0, 4.695002360222134e-07
0, 37, 0, 4.416331478296343e-07
0, 38, 0, 4.006364804354234e-07
0, 39, 0, 4.058338731738331e-07
0, 40, 0, 4.001181537205412e-07
0, 41, 0, 4.221837457407673e-07
0, 42, 0, 4.209846906633175e-07
0, 43, 0, 4.284476915472624e-07
0, 44, 0, 4.730618456960656e-07
0, 45, 0, 4.746697754853813e-07
0, 46, 0, 4.208480959277949e-07
0, 47, 0, 4.834427045352641e-07
0, 48, 0, 5.447948296932736e-07
0, 49, 0, 5.071250370747293e-07
0, 50, 0, 4.559944954962702e-07
0, 51, 0, 5.362638830774813e-07
0, 52, 0, 4.886315991825541e-07
0, 53, 0, 4.889951128461689e-07
0, 54, 0, 5.618437057819392e-07
0, 55, 0, 5.897679216104734e-07
0, 56, 0, 6.556741141139355e-07
0, 57, 0, 9.27339840472996e-07
0, 58, 0, 1.689797613835253e-06
0, 59, 0, 3.362681582075311e-06
0, 60, 0, 7.261421160364989e-06
0, 61, 0, 1.481123399571516e-05
0, 62, 0, 2.839725857484154e-05
0, 63, 0, 4.866374001721852e-05
0, 64, 0, 7.712240039836615e-05
0, 65, 0, 0.0001154438068624586
0, 66, 0, 0.0001645328302402049
0, 67, 0, 0.00022080224880483
0, 68, 0, 0.0002810681762639433
0, 69, 0, 0.0003394898376427591
0, 70, 0, 0.0003925990895368159
0, 71, 0, 0.0004371344111859798
0, 72, 0, 0.0004697707481682301
0, 73, 0, 0.0004905709065496922
0, 74, 0, 0.0005027998122386634
0, 75, 0, 0.0005089588230475783
0, 76, 0, 0.0005088612088002264
0, 77, 0, 0.0005089251790195704
0, 78, 0, 0.0005077962414361537
0, 79, 0, 0.0005060763214714825
0, 80, 0, 0.0005035861395299435
0, 81, 0, 0.0005013450863771141
0, 82, 0, 0.000499292160384357
0, 83, 0, 0.0004971622256562114
0, 84, 0, 0.0004966147826053202
0, 85, 0, 0.0004969240981154144
0, 86, 0, 0.0004989593871869147
0, 87, 0, 0.0005017234943807125
0, 88, 0, 0.0005030379979871213
0, 89, 0, 0.0005040857940912247
0, 90, 0, 0.0005030803149566054
0, 91, 0, 0.0005028444575145841
0, 92, 0, 0.0005025136051699519
0, 93, 0, 0.0005035607609897852
0, 94, 0, 0.0005046888254582882
0, 95, 0, 0.0005058586248196661
0, 96, 0, 0.0005069192266091704
0, 97, 0, 0.0005068046157248318
0, 98, 0, 0.0005069529870525002
0, 99, 0, 0.0005059646791778505
0, 100, 0, 0.0005053422064520419
0, 101, 0, 0.000505183357745409
0, 102, 0, 0.0005052749766036868
0, 103, 0, 0.0005059313261881471
0, 104, 0, 0.0005063374992460012
0, 105, 0, 0.0005066721932962537
0, 106, 0, 0.0005067980964668095
0, 107, 0, 0.0005063466960564256
0, 108, 0, 0.0005055762594565749
0, 109, 0, 0.0005047819577157497
0, 110, 0, 0.0005054580979049206
0, 111, 0, 0.0005053994827903807
0, 112, 0, 0.0005051866755820811
0, 113, 0, 0.0005056727095507085
0, 114, 0, 0.0005058115348219872
0, 115, 0, 0.0005050924955867231
0, 116, 0, 0.0005039327079430223
0, 117, 0, 0.0005031581968069077
0, 118, 0, 0.000503401446621865
0, 119, 0, 0.0005031197215430439
0, 120, 0, 0.0005037764785811305
0, 121, 0, 0.0005043181590735912
0, 122, 0, 0.0005035551148466766
0, 123, 0, 0.0005028289742767811
0, 124, 0, 0.000501792470458895
0, 125, 0, 0.0005008502048440278
0, 126, 0, 0.0005005235434509814
0, 127, 0, 0.0005016463692300022
0, 128, 0, 0.0005019163945689797
0, 129, 0, 0.0005015176720917225
0, 130, 0, 0.0005004037520848215
0, 131, 0, 0.0004997420473955572
0, 132, 0, 0.000499082962051034
0, 133, 0, 0.0004985485575161874
0, 134, 0, 0.0004990670713596046
0, 135, 0, 0.0004992582253180444
0, 136, 0, 0.0004999714437872171
0, 137, 0, 0.00049973203567788
0, 138, 0, 0.0004987766733393073
0, 139, 0, 0.0004974890034645796
0, 140, 0, 0.0004962357343174517
0, 141, 0, 0.0004960547084920108
0, 142, 0, 0.0004956390475854278
0, 143, 0, 0.000495781481731683
0, 144, 0, 0.0004961608210578561
0, 145, 0, 0.0004958244971930981
0, 146, 0, 0.0004951998707838356
0, 147, 0, 0.0004949563881382346
0, 148, 0, 0.0004944493412040174
0, 149, 0, 0.0004938955535180867
0, 150, 0, 0.0004951865994371474
0, 151, 0, 0.0004950296715833247
0, 152, 0, 0.0004946666304022074
0, 153, 0, 0.0004947654670104384
0, 154, 0, 0.000493397528771311
0, 155, 0, 0.000492543273139745
0, 156, 0, 0.0004928947892040014
0, 157, 0, 0.000494011037517339
0, 158, 0, 0.0004935235483571887
0, 159, 0, 0.0004939584177918732
0, 160, 0, 0.0004933918244205415
0, 161, 0, 0.0004933984600938857
0, 162, 0, 0.0004921763902530074
0, 163, 0, 0.0004921496729366481
0, 164, 0, 0.0004929265123791993
0, 165, 0, 0.0004931828589178622
0, 166, 0, 0.0004928418784402311
0, 167, 0, 0.0004932680167257786
0, 168, 0, 0.0004924265667796135
0, 169, 0, 0.0004921888466924429
0, 170, 0, 0.0004921988002024591
0, 171, 0, 0.0004929914721287787
0, 172, 0, 0.0004925367538817227
0, 173, 0, 0.0004925906541757286
0, 174, 0, 0.0004921735380776227
0, 175, 0, 0.0004935003817081451
0, 176, 0, 0.0004926918772980571
0, 177, 0, 0.0004928730777464807
0, 178, 0, 0.0004928847774863243
0, 179, 0, 0.0004940421204082668
0, 180, 0, 0.0004942867672070861
0, 181, 0, 0.0004940461367368698
0, 182, 0, 0.0004932123119942844
0, 183, 0, 0.0004930158611387014
0, 184, 0, 0.0004929606802761555
0, 185, 0, 0.0004938404890708625
0, 186, 0, 0.0004945880500599742
0, 187, 0, 0.000495266227517277
0, 188, 0, 0.0004945691325701773
0, 189, 0, 0.0004939521313644946
0, 190, 0, 0.0004934121388942003
0, 191, 0, 0.0004947567358613014
0, 192, 0, 0.0004959089565090835
0, 193, 0, 0.0004956974880769849
0, 194, 0, 0.0004960721707902849
0, 195, 0, 0.0004945756518281996
0, 196, 0, 0.0004951118608005345
0, 197, 0, 0.0004953479510731995
0, 198, 0, 0.0004958456847816706
0, 199, 0, 0.0004966794513165951
0, 200, 0, 0.0004968935973010957
0, 201, 0, 0.0004962923703715205
0, 202, 0, 0.0004952785675413907
0, 203, 0, 0.0004958850331604481
0, 204, 0, 0.0004968912689946592
0, 205, 0, 0.0004981789388693869
0, 206, 0, 0.0004985147388651967
0, 207, 0, 0.0004972113529220223
0, 208, 0, 0.000496871885843575
0, 209, 0, 0.0004969551227986813
0, 210, 0, 0.0004980363883078098
0, 211, 0, 0.0004994220216758549
0, 212, 0, 0.0004997878568246961
0, 213, 0, 0.0004986713756807148
0, 214, 0, 0.0004977271310053766
0, 215, 0, 0.0004978561191819608
0, 216, 0, 0.0004987845895811915
0, 217, 0, 0.0005007878062315285
0, 218, 0, 0.0005006842548027635
0, 219, 0, 0.0004981949459761381
0, 220, 0, 0.0004938558558933437
0, 221, 0, 0.0004896079772152007
0, 222, 0, 0.000485177559312433
0, 223, 0, 0.0004813092527911067
0, 224, 0, 0.0004778327129315585
0, 225, 0, 0.0004742070741485804
0, 226, 0, 0.0004711729998234659
0, 227, 0, 0.0004694483359344304
0, 228, 0, 0.0004671910719480366
0, 229, 0, 0.0004658426914829761
0, 230, 0, 0.0004633901990018785
0, 231, 0, 0.00046091343392618
0, 232, 0, 0.0004595039063133299
0, 233, 0, 0.0004583442350849509
0, 234, 0, 0.0004564380797091872
0, 235, 0, 0.0004541633534245193
0, 236, 0, 0.0004529309226199985
0, 237, 0, 0.0004517974157352
0, 238, 0, 0.0004503728705458343
0, 239, 0, 0.0004485035024117678
0, 240, 0, 0.0004485039098653942
0, 241, 0, 0.0004470289859455079
0, 242, 0, 0.0004458041512407362
0, 243, 0, 0.0004434897855389863
0, 244, 0, 0.0004424352082423866
0, 245, 0, 0.0004414840077515692
0, 246, 0, 0.0004405364452395588
0, 247, 0, 0.0004390738613437861
0, 248, 0, 0.0004378850571811199
0, 249, 0, 0.0004367183137219399
0, 250, 0, 0.0004351752286311239
0, 251, 0, 0.0004339218430686742
0, 252, 0, 0.0004339098231866956
0, 253, 0, 0.0004310831427574158
0, 254, 0, 0.0004313522076699883
0, 255, 0, 0.0004304036556277424
0, 256, 0, 0.0004288195050321519
0, 257, 0, 0.0004274446691852063
0, 258, 0, 0.0004269000783096999
0, 259, 0, 0.0004256756219547242
0, 260, 0, 0.0004251003556419164
0, 261, 0, 0.0004244456649757922
0, 262, 0, 0.0004230367485433817
0, 263, 0, 0.0004219968686811626
0, 264, 0, 0.0004211849591229111
0, 265, 0, 0.0004203392891213298
0, 266, 0, 0.0004187533049844205
0, 267, 0, 0.0004187427111901343
0, 268, 0, 0.0004178524250164628
0, 269, 0, 0.0004152719920966774
0, 270, 0, 0.0004152315377723426
0, 271, 0, 0.0004145850834902376
0, 272, 0, 0.0004128474392928183
0, 273, 0, 0.0004127409774810076
0, 274, 0, 0.0004114601761102676
0, 275, 0, 0.0004110748413950205
0, 276, 0, 0.0004096317861694843
0, 277, 0, 0.000408993277233094
0, 278, 0, 0.0004079946374986321
0, 279, 0, 0.0004073959717061371
0, 280, 0, 0.0004057076293975115
0, 281, 0, 0.0004047605907544494
0, 282, 0, 0.0004030812997370958
0, 283, 0, 0.000403091951739043
0, 284, 0, 0.0004024679365102202
0, 285, 0, 0.0004016421735286713
0, 286, 0, 0.0003997933526989073
0, 287, 0, 0.0003994903527200222
0, 288, 0, 0.0003982145863119513
0, 289, 0, 0.0003960954782087356
0, 290, 0, 0.0003950286190956831
0, 291, 0, 0.0003942308539990336
0, 292, 0, 0.0003926445497199893
0, 293, 0, 0.0003913759428542107
0, 294, 0, 0.0003898761642631143
0, 295, 0, 0.0003889759536832571
0, 296, 0, 0.0003878520510625094
0, 297, 0, 0.0003862897283397615
0, 298, 0, 0.0003837017866317183
0, 299, 0, 0.0003786736633628607
